2020,12,30,24,00,19.90,62.30
2020,12,30,01,00,19.60,61.40
2020,12,30,02,00,19.40,60.40
2020,12,30,03,00,19.40,59.50
2020,12,30,04,00,19.30,59.20
2020,12,30,05,00,19.00,59.90
2020,12,30,06,00,19.10,61.40
2020,12,30,07,00,19.10,60.80
2020,12,30,08,00,19.10,62.20
2020,12,30,09,00,19.30,63.80
