19.40,59.40,18.95
19.50,59.40,19.06
19.40,59.40,18.95
19.50,59.40,19.06
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.30,18.94
19.40,59.30,18.94
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.40,18.95
19.40,59.50,18.95
19.40,59.50,18.95
19.40,59.40,18.95
19.40,59.30,18.94
19.40,59.30,18.94
19.50,59.20,19.05
19.50,59.10,19.05
19.50,59.00,19.05
19.50,59.00,19.05
19.50,59.00,19.05
19.50,59.00,19.05
19.50,59.00,19.05
19.50,59.00,19.05
19.50,58.90,19.04
19.50,58.90,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.50,58.90,19.04
19.50,58.80,19.04
19.50,58.90,19.04
19.50,58.80,19.04
19.50,58.90,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.50,58.80,19.04
19.40,58.90,18.93
19.40,59.00,18.94
19.40,59.00,18.94
19.40,59.00,18.94
19.40,59.00,18.94
19.30,59.10,18.83
19.30,59.10,18.83
19.30,59.10,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.30,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.20,18.83
19.30,59.10,18.83
19.30,59.20,18.83
19.30,59.10,18.83
19.30,59.10,18.83
19.30,59.10,18.83
19.30,59.00,18.83
19.30,59.00,18.83
19.40,59.00,18.94
19.30,59.00,18.83
19.30,59.00,18.83
19.30,59.00,18.83
19.30,59.10,18.83
19.30,59.10,18.83
19.20,59.10,18.72
19.20,59.20,18.72
19.20,59.20,18.72
19.20,59.30,18.72
19.20,59.20,18.72
19.20,59.30,18.72
19.20,59.30,18.72
19.20,59.30,18.72
19.10,59.30,18.61
19.20,59.40,18.73
19.10,59.30,18.61
19.10,59.30,18.61
19.10,59.30,18.61
19.10,59.20,18.61
19.10,59.20,18.61
19.10,59.30,18.61
19.10,59.30,18.61
19.10,59.40,18.62
19.10,59.50,18.62
19.10,59.60,18.62
19.10,59.50,18.62
19.10,59.40,18.62
19.10,59.50,18.62
19.10,59.60,18.62
19.00,59.50,18.51
19.10,59.60,18.62
19.10,59.70,18.62
19.00,59.60,18.51
19.10,59.70,18.62
19.00,59.80,18.52
19.00,59.80,18.52
19.00,59.80,18.52
19.00,59.80,18.52
19.10,59.90,18.63
19.00,59.90,18.52
19.00,60.00,18.52
19.00,60.00,18.52
19.00,60.00,18.52
19.00,60.00,18.52
19.00,60.00,18.52
19.10,60.00,18.63
19.10,60.00,18.63
19.10,60.20,18.64
19.00,60.20,18.53
19.10,60.30,18.64
19.10,60.30,18.64
19.10,60.20,18.64
19.10,60.20,18.64
19.00,60.30,18.53
19.00,60.40,18.53
19.00,60.40,18.53
19.10,60.40,18.64
19.10,60.50,18.65
19.10,60.50,18.65
19.10,60.50,18.65
19.10,60.50,18.65
19.10,60.50,18.65
19.10,60.50,18.65
19.10,60.60,18.65
19.10,60.50,18.65
19.10,60.60,18.65
19.10,60.70,18.65
19.10,60.80,18.65
19.10,60.90,18.66
19.10,60.90,18.66
19.10,60.80,18.65
19.10,60.80,18.65
19.10,60.80,18.65
19.10,60.80,18.65
19.10,60.90,18.66
19.10,60.90,18.66
19.10,60.90,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.10,18.66
19.10,61.00,18.66
19.10,61.10,18.66
19.10,61.20,18.66
19.10,61.30,18.67
19.10,61.40,18.67
19.10,61.40,18.67
19.10,61.50,18.67
19.10,61.50,18.67
19.10,61.30,18.67
19.10,61.40,18.67
