2021,01,09,24,00,16.00,76.00
2021,01,09,01,00,16.00,74.90
2021,01,09,02,00,16.00,73.90
2021,01,09,03,00,15.90,73.10
2021,01,09,04,00,15.90,72.60
2021,01,09,05,00,15.80,72.00
2021,01,09,06,00,15.80,71.40
2021,01,09,07,00,15.70,71.10
2021,01,09,08,00,15.80,71.30
2021,01,09,09,00,15.80,72.70
